 TIME                    	E_net                    	
  +1.1040000000000000E+03	  -6.1623372675336829E-01	
  +1.1050000000000000E+03	  -6.1616456715712153E-01	
  +1.1060000000000000E+03	  -6.1610010928256331E-01	
  +1.1070000000000000E+03	  -6.1604069734268818E-01	
  +1.1080000000000000E+03	  -6.1598643029473932E-01	
  +1.1090000000000000E+03	  -6.1593707251170771E-01	
  +1.1100000000000000E+03	  -6.1589221641135727E-01	
  +1.1110000000000000E+03	  -6.1585141337123150E-01	
  +1.1120000000000000E+03	  -6.1581419501953127E-01	
  +1.1130000000000000E+03	  -1.2618450670516006E+00	
  +1.1140000000000000E+03	  +5.1301223475369909E+01	
  +1.1150000000000000E+03	  +1.0662774515283793E+02	
  +1.1160000000000000E+03	  +1.0627003544130086E+02	
  +1.1170000000000000E+03	  +1.0723327622367965E+02	
  +1.1180000000000000E+03	  +9.6082862024607522E+01	
  +1.1190000000000000E+03	  +7.6138378614734364E+01	
  +1.1200000000000000E+03	  +1.0680314210283538E+02	
  +1.1210000000000000E+03	  +1.0083299438805459E+02	
  +1.1220000000000000E+03	  -8.1442750381382323E-01	
  +1.1230000000000000E+03	  -6.1641025059875232E-01	
  +1.1240000000000000E+03	  -6.1642565513238234E-01	
  +1.1250000000000000E+03	  -6.1641926607324216E-01	
  +1.1260000000000000E+03	  -6.1636764581093395E-01	
  +1.1270000000000000E+03	  -6.1629932919032782E-01	
  +1.1280000000000000E+03	  -6.1622781493263123E-01	
  +1.1290000000000000E+03	  -6.1615897200672942E-01	
  +1.1300000000000000E+03	  -6.1609496231589778E-01	
  +1.1310000000000000E+03	  -6.1603658657190374E-01	
  +1.1320000000000000E+03	  -6.1598341354117325E-01	
  +1.1330000000000000E+03	  -6.1593488210965930E-01	
  +1.1340000000000000E+03	  -6.1589053851984532E-01	
  +1.1350000000000000E+03	  -6.1584992841887354E-01	
  +1.1360000000000000E+03	  -6.1581279104446374E-01	
  +1.1370000000000000E+03	  -2.1371023202196966E+00	
  +1.1380000000000000E+03	  +4.9238543809177386E+01	
  +1.1390000000000000E+03	  +1.0488889517319532E+02	
  +1.1400000000000000E+03	  +1.0558730166276550E+02	
  +1.1410000000000000E+03	  +1.0674427384455370E+02	
  +1.1420000000000000E+03	  +1.0653525081193254E+02	
  +1.1430000000000000E+03	  +1.0594709432803660E+02	
  +1.1440000000000000E+03	  +1.0635621061441937E+02	
  +1.1450000000000000E+03	  +9.9364673515479453E+01	
  +1.1460000000000000E+03	  +9.4898814572804469E+01	
  +1.1470000000000000E+03	  -6.1642010352035459E-01	
  +1.1480000000000000E+03	  -6.1643288515511252E-01	
  +1.1490000000000000E+03	  -6.1642541277827989E-01	
  +1.1500000000000000E+03	  -6.1637320407566509E-01	
  +1.1510000000000000E+03	  -6.1630438717106384E-01	
  +1.1520000000000000E+03	  -6.1623241447691834E-01	
  +1.1530000000000000E+03	  -6.1616298288543148E-01	
  +1.1540000000000000E+03	  -6.1609829817520789E-01	
  +1.1550000000000000E+03	  -6.1603890480305490E-01	
  +1.1560000000000000E+03	  -6.1598472701622398E-01	
  +1.1570000000000000E+03	  -6.1593542165266568E-01	
  +1.1580000000000000E+03	  -6.1589060431259279E-01	
  +1.1590000000000000E+03	  -6.1584988664889773E-01	
  +1.1600000000000000E+03	  -6.1581287990723765E-01	
  +1.1610000000000000E+03	  -2.1549000977554646E+00	
  +1.1620000000000000E+03	  +4.9101713919074115E+01	
  +1.1630000000000000E+03	  +1.0442659056240078E+02	
  +1.1640000000000000E+03	  +1.0473180886110781E+02	
  +1.1650000000000000E+03	  +1.0498537478899428E+02	
  +1.1660000000000000E+03	  +1.0473122563284558E+02	
  +1.1670000000000000E+03	  +1.0393266905591813E+02	
  +1.1680000000000000E+03	  +1.0302203381355328E+02	
  +1.1690000000000000E+03	  +1.0476654677735584E+02	
  +1.1700000000000000E+03	  +9.7377426198019847E+01	
  +1.1710000000000000E+03	  +9.6976609026430637E+01	
  +1.1720000000000000E+03	  +9.7159329538793955E+01	
  +1.1730000000000000E+03	  +8.5743308242495516E+01	
  +1.1740000000000000E+03	  -6.1640573809421362E-01	
  +1.1750000000000000E+03	  -6.1634507235834957E-01	
  +1.1760000000000000E+03	  -6.1627410967142815E-01	
  +1.1770000000000000E+03	  -6.1620266319824513E-01	
  +1.1780000000000000E+03	  -6.1613476087826113E-01	
  +1.1790000000000000E+03	  -6.1607208441804118E-01	
  +1.1800000000000000E+03	  -6.1601473729120115E-01	
  +1.1810000000000000E+03	  -6.1596261519916140E-01	
  +1.1820000000000000E+03	  -6.1591527993005357E-01	
  +1.1830000000000000E+03	  -6.1587230799770010E-01	
  +1.1840000000000000E+03	  -6.1583326583648845E-01	
  +1.1850000000000000E+03	  -2.1458467339838792E+00	
  +1.1860000000000000E+03	  +4.8985525397484295E+01	
  +1.1870000000000000E+03	  +1.0400415264069299E+02	
  +1.1880000000000000E+03	  +1.0434274764630732E+02	
  +1.1890000000000000E+03	  +1.0467963927342899E+02	
  +1.1900000000000000E+03	  +1.0494153549848801E+02	
  +1.1910000000000000E+03	  +1.0391803447607074E+02	
  +1.1920000000000000E+03	  +1.0351923418460620E+02	
  +1.1930000000000000E+03	  +1.0450312979398356E+02	
  +1.1940000000000000E+03	  +9.7449834112689260E+01	
  +1.1950000000000000E+03	  +9.7229217514485924E+01	
  +1.1960000000000000E+03	  +9.7370515035632209E+01	
  +1.1970000000000000E+03	  +6.9654198065900516E+01	
  +1.1980000000000000E+03	  -6.1640731961365025E-01	
  +1.1990000000000000E+03	  -6.1634751198559146E-01	
  +1.2000000000000000E+03	  -6.1627668247748935E-01	
  +1.2010000000000000E+03	  -6.1620528127635188E-01	
  +1.2020000000000000E+03	  -6.1613727106501648E-01	
  +1.2030000000000000E+03	  -6.1607439894627636E-01	
  +1.2040000000000000E+03	  -6.1601684789096089E-01	
  +1.2050000000000000E+03	  -6.1596447848655711E-01	
  +1.2060000000000000E+03	  -6.1591689185283904E-01	
  +1.2070000000000000E+03	  -6.1587367569503304E-01	
  +1.2080000000000000E+03	  -6.1583443664199422E-01	
  +1.2090000000000000E+03	  -1.5281013318691219E+00	
  +1.2100000000000000E+03	  +4.2330922211091064E+01	
  +1.2110000000000000E+03	  +1.0268400372614383E+02	
  +1.2120000000000000E+03	  +9.1644465447400421E+01	
  +1.2130000000000000E+03	  +4.1527316968622237E+01	
  +1.2140000000000000E+03	  +3.7204510415398964E+01	
  +1.2150000000000000E+03	  +6.9130262496095980E+01	
  +1.2160000000000000E+03	  -1.0510989973403333E+00	
  +1.2170000000000000E+03	  +4.6621139316846943E+01	
  +1.2180000000000000E+03	  -1.0434012685379717E+00	
  +1.2190000000000000E+03	  -6.1643626971736187E-01	
  +1.2200000000000000E+03	  -6.5850960515144419E-01	
  +1.2210000000000000E+03	  -6.1956417020734722E-01	
  +1.2220000000000000E+03	  -6.1822074993239551E-01	
  +1.2230000000000000E+03	  -6.1894593104505213E-01	
  +1.2240000000000000E+03	  -6.1800364589996304E-01	
  +1.2250000000000000E+03	  -6.1658552154350887E-01	
  +1.2260000000000000E+03	  -6.1746847194543852E-01	
  +1.2270000000000000E+03	  -6.1788378208016548E-01	
  +1.2280000000000000E+03	  -6.1774954112015390E-01	
  +1.2290000000000000E+03	  -6.1722365899000664E-01	
  +1.2300000000000000E+03	  -6.1717706324544586E-01	
  +1.2310000000000000E+03	  -6.1808528019248710E-01	
  +1.2320000000000000E+03	  -6.1717618311719902E-01	
  +1.2330000000000000E+03	  -1.6975631209266848E+00	
  +1.2340000000000000E+03	  +5.1810436532388636E+01	
  +1.2350000000000000E+03	  +1.0821597806797973E+02	
  +1.2360000000000000E+03	  +1.0810838723784231E+02	
  +1.2370000000000000E+03	  +1.0805698247327604E+02	
  +1.2380000000000000E+03	  +1.0782665859796629E+02	
  +1.2390000000000000E+03	  +1.0709990605575898E+02	
  +1.2400000000000000E+03	  +1.0661207999258409E+02	
  +1.2410000000000000E+03	  +1.0783288677469037E+02	
  +1.2420000000000000E+03	  +9.5604245295124244E+01	
  +1.2430000000000000E+03	  +9.6293004738953854E+01	
  +1.2440000000000000E+03	  +9.6256647367725492E+01	
  +1.2450000000000000E+03	  -6.1642785995077098E-01	
  +1.2460000000000000E+03	  -6.1639197877304297E-01	
  +1.2470000000000000E+03	  -6.1632854135525295E-01	
  +1.2480000000000000E+03	  -6.1625711568353314E-01	
  +1.2490000000000000E+03	  -6.1618589395481049E-01	
  +1.2500000000000000E+03	  -6.1611891134936281E-01	
  +1.2510000000000000E+03	  -6.1605736697840607E-01	
  +1.2520000000000000E+03	  -6.1600125018349550E-01	
  +1.2530000000000000E+03	  -6.1595027476931141E-01	
  +1.2540000000000000E+03	  -6.1590403945534378E-01	
  +1.2550000000000000E+03	  -6.1586210874870950E-01	
  +1.2560000000000000E+03	  -6.1582410895478890E-01	
  +1.2570000000000000E+03	  -2.4487560276122440E+00	
  +1.2580000000000000E+03	  +4.9906050792256664E+01	
  +1.2590000000000000E+03	  +1.0620860311458253E+02	
  +1.2600000000000000E+03	  +1.0646349626706841E+02	
  +1.2610000000000000E+03	  +1.0652884146618592E+02	
  +1.2620000000000000E+03	  +1.0617934897104804E+02	
  +1.2630000000000000E+03	  +1.0542095535523525E+02	
  +1.2640000000000000E+03	  +1.0487858265867861E+02	
  +1.2650000000000000E+03	  +1.0564907719854924E+02	
  +1.2660000000000000E+03	  +1.0034175385335115E+02	
  +1.2670000000000000E+03	  +9.9240433381212412E+01	
  +1.2680000000000000E+03	  +9.9465573525753300E+01	
  +1.2690000000000000E+03	  +9.9809184352939383E+01	
  +1.2700000000000000E+03	  +3.3651609986984752E+01	
  +1.2710000000000000E+03	  -6.1634998908885352E-01	
  +1.2720000000000000E+03	  -6.1627846517015905E-01	
  +1.2730000000000000E+03	  -6.1620623692890353E-01	
  +1.2740000000000000E+03	  -6.1613796171565360E-01	
  +1.2750000000000000E+03	  -6.1607476529687910E-01	
  +1.2760000000000000E+03	  -6.1601689205007193E-01	
  +1.2770000000000000E+03	  -6.1596416807248033E-01	
  +1.2780000000000000E+03	  -6.1591616994409870E-01	
  +1.2790000000000000E+03	  -6.1587260822070689E-01	
  +1.2800000000000000E+03	  -6.1583317983554065E-01	
  +1.2810000000000000E+03	  -2.8284171583447195E+00	
  +1.2820000000000000E+03	  +4.9195561609070516E+01	
  +1.2830000000000000E+03	  +1.0510409269403490E+02	
  +1.2840000000000000E+03	  +1.0550177845089431E+02	
  +1.2850000000000000E+03	  +1.0559853648133462E+02	
  +1.2860000000000000E+03	  +1.0538967701877954E+02	
  +1.2870000000000000E+03	  +1.0454663664915353E+02	
  +1.2880000000000000E+03	  +1.0376282201267074E+02	
  +1.2890000000000000E+03	  +1.0443200474865516E+02	
  +1.2900000000000000E+03	  +1.0089352295171872E+02	
  +1.2910000000000000E+03	  +9.9225651413305229E+01	
  +1.2920000000000000E+03	  +9.9666407318488169E+01	
  +1.2930000000000000E+03	  +9.9790358664342165E+01	
  +1.2940000000000000E+03	  +4.5637242319952797E+01	
  +1.2950000000000000E+03	  -6.1635868694078022E-01	
  +1.2960000000000000E+03	  -6.1628750218386474E-01	
  +1.2970000000000000E+03	  -6.1621482728736621E-01	
  +1.2980000000000000E+03	  -6.1614539184500472E-01	
  +1.2990000000000000E+03	  -6.1608117922090044E-01	
  +1.3000000000000000E+03	  -6.1602244116352345E-01	
  +1.3010000000000000E+03	  -6.1596896119682309E-01	
  +1.3020000000000000E+03	  -6.1592038420432760E-01	
  +1.3030000000000000E+03	  -6.1587624698295085E-01	
  +1.3040000000000000E+03	  -6.1583616563950383E-01	
  +1.3050000000000000E+03	  -3.8796185544969717E+00	
  +1.3060000000000000E+03	  +4.7322475564444602E+01	
  +1.3070000000000000E+03	  +1.0352124630540435E+02	
  +1.3080000000000000E+03	  +1.0427124292260592E+02	
  +1.3090000000000000E+03	  +1.0461199202773923E+02	
  +1.3100000000000000E+03	  +1.0441490917788104E+02	
  +1.3110000000000000E+03	  +1.0364855712217484E+02	
  +1.3120000000000000E+03	  +1.0260322591273496E+02	
  +1.3130000000000000E+03	  +1.0270905515657198E+02	
  +1.3140000000000000E+03	  +1.0258832827729904E+02	
  +1.3150000000000000E+03	  +9.9822360104666643E+01	
  +1.3160000000000000E+03	  +1.0032032424232244E+02	
  +1.3170000000000000E+03	  +1.0081372047315898E+02	
  +1.3180000000000000E+03	  +1.0106148574508754E+02	
  +1.3190000000000000E+03	  +6.4598679355410411E+01	
  +1.3200000000000000E+03	  -6.1628811801314509E-01	
  +1.3210000000000000E+03	  -6.1621566881960887E-01	
  +1.3220000000000000E+03	  -6.1614640407757693E-01	
  +1.3230000000000000E+03	  -6.1608231951195902E-01	
  +1.3240000000000000E+03	  -6.1602380866551221E-01	
  +1.3250000000000000E+03	  -6.1597086648633670E-01	
  +1.3260000000000000E+03	  -6.1592295512047479E-01	
  +1.3270000000000000E+03	  -6.1587953005480900E-01	
  +1.3280000000000000E+03	  -8.1387801090202916E-01	
  +1.3290000000000000E+03	  -3.3135346927918894E+00	
  +1.3300000000000000E+03	  +4.8396215873299084E+01	
  +1.3310000000000000E+03	  +1.0443544336292287E+02	
  +1.3320000000000000E+03	  +1.0618089178597081E+02	
  +1.3330000000000000E+03	  +1.0811882212910528E+02	
  +1.3340000000000000E+03	  +1.0799778422645245E+02	
  +1.3350000000000000E+03	  +1.0700281188962734E+02	
  +1.3360000000000000E+03	  +1.0773171498532643E+02	
  +1.3370000000000000E+03	  +1.0601686218990679E+02	
  +1.3380000000000000E+03	  +8.3263632040313709E+01	
  +1.3390000000000000E+03	  -6.1639848559837440E-01	
  +1.3400000000000000E+03	  -6.1641861770348849E-01	
  +1.3410000000000000E+03	  -6.1641865216873615E-01	
  +1.3420000000000000E+03	  -6.1636909824654151E-01	
  +1.3430000000000000E+03	  -6.1630047719650394E-01	
  +1.3440000000000000E+03	  -6.1622785400342239E-01	
  +1.3450000000000000E+03	  -6.1615763037877758E-01	
  +1.3460000000000000E+03	  -6.1609228088168477E-01	
  +1.3470000000000000E+03	  -6.1603269220000634E-01	
  +1.3480000000000000E+03	  -6.1597874447972656E-01	
  +1.3490000000000000E+03	  -6.1592999410047733E-01	
  +1.3500000000000000E+03	  -6.1588604510287770E-01	
  +1.3510000000000000E+03	  -6.1584628785882278E-01	
  +1.3520000000000000E+03	  -8.1381017226717978E-01	
  +1.3530000000000000E+03	  -8.1377804659412833E-01	
  +1.3540000000000000E+03	  -8.1375392517833045E-01	
  +1.3550000000000000E+03	  -8.1373392806174449E-01	
  +1.3560000000000000E+03	  -8.1371704823925706E-01	
  +1.3570000000000000E+03	  -8.1374056796833372E-01	
  +1.3580000000000000E+03	  -8.1372861910974226E-01	
  +1.3590000000000000E+03	  -8.1373508748599632E-01	
  +1.3600000000000000E+03	  -8.1373410869091511E-01	
  +1.3610000000000000E+03	  -8.1373408798752589E-01	
  +1.3620000000000000E+03	  -8.1373384979666807E-01	
  +1.3630000000000000E+03	  -6.1573181972003710E-01	
  +1.3640000000000000E+03	  -6.1571808950773665E-01	
  +1.3650000000000000E+03	  -6.1569938212349840E-01	
  +1.3660000000000000E+03	  -6.1567906401111816E-01	
  +1.3670000000000000E+03	  -6.1565860355806223E-01	
  +1.3680000000000000E+03	  -6.1563992572441040E-01	
  +1.3690000000000000E+03	  -6.1562170101626978E-01	
  +1.3700000000000000E+03	  -6.1560397478276918E-01	
  +1.3710000000000000E+03	  -6.1558875174336158E-01	
  +1.3720000000000000E+03	  -9.8075082794385782E-01	
  +1.3730000000000000E+03	  -6.1649393981019385E-01	
  +1.3740000000000000E+03	  -6.1594704879863194E-01	
  +1.3750000000000000E+03	  -6.1601431411658680E-01	
  +1.3760000000000000E+03	  -8.1352819376059993E-01	
  +1.3770000000000000E+03	  -8.1350520018785311E-01	
  +1.3780000000000000E+03	  -1.3722084800359942E+00	
  +1.3790000000000000E+03	  -8.2143769168622349E-01	
  +1.3800000000000000E+03	  -1.3714211375549825E+00	
  +1.3810000000000000E+03	  -1.0168137308514331E+00	
  +1.3820000000000000E+03	  +5.0914118256851673E+01	
  +1.3830000000000000E+03	  +1.0612596844530930E+02	
  +1.3840000000000000E+03	  +1.0588162318734949E+02	
  +1.3850000000000000E+03	  +1.0441696428912344E+02	
  +1.3860000000000000E+03	  -8.6837719349356512E-01	
  +1.3870000000000000E+03	  -6.1641889155550822E-01	
  +1.3880000000000000E+03	  -6.1643189445826463E-01	
  +1.3890000000000000E+03	  -6.1643006774215625E-01	
  +1.3900000000000000E+03	  -6.1638885824392986E-01	
  +1.3910000000000000E+03	  -6.1632402825355259E-01	
  +1.3920000000000000E+03	  -6.1625245895061576E-01	
  +1.3930000000000000E+03	  -6.1618226274781784E-01	
  +1.3940000000000000E+03	  -6.1611710160973487E-01	
  +1.3950000000000000E+03	  -6.1605621958765511E-01	
  +1.3960000000000000E+03	  -6.1600081058335010E-01	
  +1.3970000000000000E+03	  -6.1595054977770813E-01	
  +1.3980000000000000E+03	  -6.1590479150030553E-01	
  +1.3990000000000000E+03	  -6.1586329230802561E-01	
  +1.4000000000000000E+03	  -8.1382610813890655E-01	
  +1.4010000000000000E+03	  -8.1389426827058675E-01	
  +1.4020000000000000E+03	  -2.7139924647332334E+00	
  +1.4030000000000000E+03	  +4.6250214749585574E+01	
  +1.4040000000000000E+03	  +2.6741997826227102E+01	
  +1.4050000000000000E+03	  +8.6235005529426587E+01	
  +1.4060000000000000E+03	  +7.1363467849766536E+01	
  +1.4070000000000000E+03	  +9.0907819472112905E+01	
  +1.4080000000000000E+03	  +7.3440471185825217E+01	
  +1.4090000000000000E+03	  +4.0760972338434286E+01	
  +1.4100000000000000E+03	  -1.2049946063188766E+00	
  +1.4110000000000000E+03	  -6.1933534180804339E-01	
  +1.4120000000000000E+03	  -6.2029374337834386E-01	
  +1.4130000000000000E+03	  -6.1957611313998617E-01	
  +1.4140000000000000E+03	  -6.1833675878261019E-01	
  +1.4150000000000000E+03	  -6.1818881987051222E-01	
  +1.4160000000000000E+03	  -6.1811866941495941E-01	
  +1.4170000000000000E+03	  -6.1805102262589229E-01	
  +1.4180000000000000E+03	  -6.1790893100904509E-01	
  +1.4190000000000000E+03	  -6.1777199164244601E-01	
  +1.4200000000000000E+03	  -6.1771941440450429E-01	
  +1.4210000000000000E+03	  -6.1767172152890637E-01	
  +1.4220000000000000E+03	  -6.1818255396790045E-01	
  +1.4230000000000000E+03	  -6.1838123319937288E-01	
  +1.4240000000000000E+03	  -8.1383434377415675E-01	
  +1.4250000000000000E+03	  -1.9366949762188097E+00	
  +1.4260000000000000E+03	  +5.2737458035676909E+01	
  +1.4270000000000000E+03	  +1.0897757223404291E+02	
  +1.4280000000000000E+03	  +1.0634683303131079E+02	
  +1.4290000000000000E+03	  +1.0659656313550109E+02	
  +1.4300000000000000E+03	  +1.0748350993762558E+02	
  +1.4310000000000000E+03	  +1.0500558480323187E+02	
  +1.4320000000000000E+03	  +1.0539615250745400E+02	
  +1.4330000000000000E+03	  +1.0730817102878856E+02	
  +1.4340000000000000E+03	  +1.0110749434554970E+02	
  +1.4350000000000000E+03	  +9.6383334209442367E+01	
  +1.4360000000000000E+03	  +5.7784287555287897E+01	
  +1.4370000000000000E+03	  -6.1642994693845632E-01	
  +1.4380000000000000E+03	  -6.1640857291656459E-01	
  +1.4390000000000000E+03	  -6.1635103507997724E-01	
  +1.4400000000000000E+03	  -6.1628066653660596E-01	
  +1.4410000000000000E+03	  -6.1620890185084409E-01	
  +1.4420000000000000E+03	  -6.1614056133135353E-01	
  +1.4430000000000000E+03	  -6.1607739819010432E-01	
  +1.4440000000000000E+03	  -6.1601955605258196E-01	
  +1.4450000000000000E+03	  -6.1596693898602228E-01	
  +1.4460000000000000E+03	  -6.1591915146985055E-01	
  +1.4470000000000000E+03	  -6.1587573054746525E-01	
  +1.4480000000000000E+03	  -8.1386834898134364E-01	
  +1.4490000000000000E+03	  -2.9910014582938880E+00	
  +1.4500000000000000E+03	  +4.9240417234755988E+01	
  +1.4510000000000000E+03	  +1.0696447549392373E+02	
  +1.4520000000000000E+03	  +1.0809618795073480E+02	
  +1.4530000000000000E+03	  +1.0707900326484625E+02	
  +1.4540000000000000E+03	  +1.0613376536767802E+02	
  +1.4550000000000000E+03	  +1.0587105275098598E+02	
  +1.4560000000000000E+03	  +1.0314346950000113E+02	
  +1.4570000000000000E+03	  +1.0324472110349726E+02	
  +1.4580000000000000E+03	  +1.0280540995132911E+02	
  +1.4590000000000000E+03	  +9.8959324260603282E+01	
  +1.4600000000000000E+03	  +9.9327439666520632E+01	
  +1.4610000000000000E+03	  +5.9587688173027843E+01	
  +1.4620000000000000E+03	  -6.1641381604146495E-01	
  +1.4630000000000000E+03	  -6.1635515956144715E-01	
  +1.4640000000000000E+03	  -6.1628459924201573E-01	
  +1.4650000000000000E+03	  -6.1621255748517789E-01	
  +1.4660000000000000E+03	  -6.1614375345632977E-01	
  +1.4670000000000000E+03	  -6.1608012627037934E-01	
  +1.4680000000000000E+03	  -6.1602193366159330E-01	
  +1.4690000000000000E+03	  -6.1596903990280061E-01	
  +1.4700000000000000E+03	  -6.1592107865846668E-01	
  +1.4710000000000000E+03	  -6.1587763094046000E-01	
  +1.4720000000000000E+03	  -8.1391610855261742E-01	
  +1.4730000000000000E+03	  -4.1459742148969791E+00	
  +1.4740000000000000E+03	  +4.8535452535429378E+01	
  +1.4750000000000000E+03	  +1.0417277752132806E+02	
  +1.4760000000000000E+03	  +1.0437284308272024E+02	
  +1.4770000000000000E+03	  +1.0439589263789185E+02	
  +1.4780000000000000E+03	  +1.0396400406187986E+02	
  +1.4790000000000000E+03	  +1.0338367282448033E+02	
  +1.4800000000000000E+03	  +1.0299830081449393E+02	
  +1.4810000000000000E+03	  +1.0376843709069549E+02	
  +1.4820000000000000E+03	  +1.0136661141625346E+02	
  +1.4830000000000000E+03	  +9.7903258717233513E+01	
  +1.4840000000000000E+03	  +9.7949899094763097E+01	
  +1.4850000000000000E+03	  +9.8111020550356230E+01	
  +1.4860000000000000E+03	  +8.9789012503551447E+01	
  +1.4870000000000000E+03	  -6.1635716552352771E-01	
  +1.4880000000000000E+03	  -6.1628660144312741E-01	
  +1.4890000000000000E+03	  -6.1621435561291771E-01	
  +1.4900000000000000E+03	  -6.1614550330667184E-01	
  +1.4910000000000000E+03	  -6.1608178132959368E-01	
  +1.4920000000000000E+03	  -6.1602340967070679E-01	
  +1.4930000000000000E+03	  -6.1597025656506843E-01	
  +1.4940000000000000E+03	  -6.1592195175211362E-01	
  +1.4950000000000000E+03	  -6.1587810541710086E-01	
  +1.4960000000000000E+03	  -8.1400256675480198E-01	
  +1.4970000000000000E+03	  +2.7882962984196801E+01	
  +1.4980000000000000E+03	  +1.0174886441591099E+02	
  +1.4990000000000000E+03	  +1.0210742057361117E+02	
  +1.5000000000000000E+03	  +1.0256774242716368E+02	
  +1.5010000000000000E+03	  +1.0294051851291067E+02	
  +1.5020000000000000E+03	  +1.0269942333922826E+02	
  +1.5030000000000000E+03	  +1.0286115544558176E+02	
  +1.5040000000000000E+03	  +1.0307187673028393E+02	
  +1.5050000000000000E+03	  +1.0336143570730069E+02	
  +1.5060000000000000E+03	  +1.0194599117534702E+02	
  +1.5070000000000000E+03	  +9.8817646405923895E+01	
  +1.5080000000000000E+03	  +9.9202357704549428E+01	
  +1.5090000000000000E+03	  +9.9384872511014919E+01	
  +1.5100000000000000E+03	  +9.9298949562374986E+01	
  +1.5110000000000000E+03	  +6.4298185563803798E+01	
  +1.5120000000000000E+03	  -6.1628245105900281E-01	
  +1.5130000000000000E+03	  -6.1620941180016076E-01	
  +1.5140000000000000E+03	  -6.1614008726338154E-01	
  +1.5150000000000000E+03	  -6.1607601577846660E-01	
  +1.5160000000000000E+03	  -6.1601757845887239E-01	
  +1.5170000000000000E+03	  -6.1596460792336460E-01	
  +1.5180000000000000E+03	  -6.1591672969077060E-01	
  +1.5190000000000000E+03	  -6.1587345372992663E-01	
  +1.5200000000000000E+03	  -8.1384813535337797E-01	
  +1.5210000000000000E+03	  -9.2767285492926221E-01	
  +1.5220000000000000E+03	  +1.1755132696915947E+01	
  +1.5230000000000000E+03	  -1.0934994849321400E+00	
  +1.5240000000000000E+03	  +2.8630401411233844E+01	
  +1.5250000000000000E+03	  +6.2729096038038783E+01	
  +1.5260000000000000E+03	  +4.1022757683440204E+01	
  +1.5270000000000000E+03	  +3.7495918734024293E+01	
  +1.5280000000000000E+03	  -9.5954161363603729E-01	
  +1.5290000000000000E+03	  +2.8627198319902934E+01	
  +1.5300000000000000E+03	  -8.1441895293605537E-01	
  +1.5310000000000000E+03	  -6.1641785692123752E-01	
  +1.5320000000000000E+03	  -6.1642896987692852E-01	
  +1.5330000000000000E+03	  -6.1641579911157618E-01	
  +1.5340000000000000E+03	  -6.1636141111650089E-01	
  +1.5350000000000000E+03	  -6.1629208338126118E-01	
  +1.5360000000000000E+03	  -6.1622049968849746E-01	
  +1.5370000000000000E+03	  -6.1615178921835700E-01	
  +1.5380000000000000E+03	  -6.1608809654122099E-01	
  +1.5390000000000000E+03	  -6.1602982096275960E-01	
  +1.5400000000000000E+03	  -7.3551131744985909E-01	
  +1.5410000000000000E+03	  -6.1592837770537456E-01	
  +1.5420000000000000E+03	  -1.1707300182911866E+00	
  +1.5430000000000000E+03	  -6.1800219200289752E-01	
  +1.5440000000000000E+03	  -8.1382298099868455E-01	
  +1.5450000000000000E+03	  -2.2264052592722723E+00	
  +1.5460000000000000E+03	  +4.9387863947317648E+01	
  +1.5470000000000000E+03	  +1.0712995551271912E+02	
  +1.5480000000000000E+03	  +7.8302282059433281E+01	
  +1.5490000000000000E+03	  +9.0314154812880787E+01	
  +1.5500000000000000E+03	  +3.1606309031791845E+01	
  +1.5510000000000000E+03	  -9.6309663098452236E-01	
  +1.5520000000000000E+03	  +6.4041437255482307E+00	
  +1.5530000000000000E+03	  -9.2184795540968900E-01	
  +1.5540000000000000E+03	  -8.1448676014567434E-01	
  +1.5550000000000000E+03	  -6.1645116263843214E-01	
  +1.5560000000000000E+03	  -6.1644912291009768E-01	
  +1.5570000000000000E+03	  -6.1642109722669347E-01	
  +1.5580000000000000E+03	  -6.1636014899399061E-01	
  +1.5590000000000000E+03	  -6.1628863310066839E-01	
  +1.5600000000000000E+03	  -6.1621629131426248E-01	
  +1.5610000000000000E+03	  -6.1614767958109862E-01	
  +1.5620000000000000E+03	  -6.1608433163143450E-01	
  +1.5630000000000000E+03	  -6.1602629860365077E-01	
  +1.5640000000000000E+03	  -1.1669796926676954E+00	
  +1.5650000000000000E+03	  -6.1701259470858694E-01	
  +1.5660000000000000E+03	  -6.1683367106497888E-01	
  +1.5670000000000000E+03	  -6.1671475396505859E-01	
  +1.5680000000000000E+03	  -8.1395247361342338E-01	
  +1.5690000000000000E+03	  +1.9330301895059236E+01	
  +1.5700000000000000E+03	  +1.0361082308413349E+02	
  +1.5710000000000000E+03	  +1.0189716949216060E+02	
  +1.5720000000000000E+03	  +1.0611621647592780E+02	
  +1.5730000000000000E+03	  +1.0569099055421623E+02	
  +1.5740000000000000E+03	  +1.0539151440358296E+02	
  +1.5750000000000000E+03	  +1.0664657510150266E+02	
  +1.5760000000000000E+03	  +1.0741598572993021E+02	
  +1.5770000000000000E+03	  +1.0726705934570433E+02	
  +1.5780000000000000E+03	  +1.0048122922398220E+02	
  +1.5790000000000000E+03	  +9.5123322308236411E+01	
  +1.5800000000000000E+03	  -8.4488554509763403E-01	
  +1.5810000000000000E+03	  -6.1642547532429515E-01	
  +1.5820000000000000E+03	  -6.1640506950242746E-01	
  +1.5830000000000000E+03	  -6.1634828755354731E-01	
  +1.5840000000000000E+03	  -6.1627866229084727E-01	
  +1.5850000000000000E+03	  -6.1620763767497155E-01	
