 TIME                    	DNI                      	V_wind                   	T_dry_bulb               	T_wet_bulb               	P_atm                    	RelHumidity              	SolarAlt                 	SolarAz                  	SolarAz_15               	SolarZen_15              	phi_t                    	theta_L                  	E_field_state            	cond_bays_frac           	defocus_frac             	eta_opt_ave              	eta_thermal              	eta_sf_tot               	eta_cycle                	m_dot_aux                	m_dot_field              	m_dot_b_tot              	m_dot_to_pb              	m_dot_loop               	m_dot_makeup             	Pres_condenser           	Pres_turb_inlet          	Pres_field_inlet         	dP_tot                   	dP_hdr_c                 	dP_sf_boil               	dP_boil_to_SH            	dP_sf_sh                 	dP_hdr_h                 	q_loss_piping            	q_aux_fluid              	q_aux_fuel               	q_startup                	q_dump                   	q_field_delivered        	q_inc_tot                	q_loss_rec               	q_loss_sf                	q_to_pb                  	cycle_mode               	T_cycle_out              	T_field_in               	T_loop_out               	T_field_out              	T_pb_in                  	W_dot_aux                	W_dot_bop                	W_dot_col                	W_dot_fixed              	W_dot_pump               	W_dot_par_cool           	W_dot_gross              	W_dot_net                	
  +5.6000000000000000E+01	  +3.0000000000000000E+00	  +4.9000000000000004E+00	  +5.3000000000000007E+00	  +3.9943961208195677E+00	  +9.1537132987910186E-01	  +8.2499999999999996E-01	  +2.1508666481892899E-01	  -6.0625299923728129E+01	  -6.0625252263792305E+01	  +8.7147201985211893E+01	  +8.9753212166367504E+01	  +2.9374501940169939E+01	  -1.3824574196951124E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +5.6322349810315496E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.0847605890661891E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.5885440000000011E+00	  +6.9705759493041053E-01	  +7.5337994474072600E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +7.8999646385402995E+00	  +5.3348262949183258E+00	  +5.3348262949183258E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +5.7000000000000000E+01	  +5.0800000000000000E+02	  +4.9000000000000004E+00	  +6.1500000000000004E+00	  +4.3233611289184335E+00	  +9.1635825314581787E-01	  +7.6500000000000001E-01	  +1.2258045387413773E+01	  -5.3961794962414665E+01	  -5.3961752540922518E+01	  +7.9072906416657119E+01	  +7.4960506667823708E+01	  +3.5093466633248276E+01	  +3.4797821825429828E+01	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +1.3483247653351732E-01	  +4.9408562500989095E-01	  +6.6618788439694362E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.6249585646179446E+04	  +3.4999447528239252E+04	  +0.0000000000000000E+00	  +6.9443348270315994E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5603645704806560E+01	  +6.0364570480655932E-01	  +3.6584588170094509E-02	  +2.7438441127570878E-01	  +1.8292294085047255E-02	  +1.8292294085047253E-01	  +9.1461470425236266E-02	  +8.8785216248766297E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7304356379494106E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.3832678400000015E+02	  +2.9012034364456852E+01	  +2.9899886526944513E+01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +2.4041831457533937E+02	  +3.5986948032027715E+02	  +3.1718513403957820E+02	  +3.1718513403957820E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.3063731651996799E-01	  +5.8850000000000013E-01	  +7.1862305680911681E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -7.1985593957677729E-01	
  +5.8000000000000000E+01	  +1.4000000000000000E+02	  +5.9500000000000002E+00	  +6.9500000000000002E+00	  +4.5245039503664177E+00	  +9.1734517641253388E-01	  +6.9999999999999996E-01	  +2.0576798974677125E+01	  -4.3591387535173759E+01	  -4.3591353266267298E+01	  +6.9506020552808465E+01	  +6.1433358543984546E+01	  +4.2692892919185951E+01	  +2.9799521547480843E+01	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +2.8488190791542101E-01	  +1.6674591210125622E-01	  +4.7502893576502961E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +2.5200000000000000E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +8.1326200716776320E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.9983002779489896E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.2079872000000000E+02	  +2.7861819079835186E+01	  +2.8675081087002951E+01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +2.4039269974683017E+02	  +3.1209711787227235E+02	  +2.7015802434548999E+02	  +2.7015802434548999E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +3.7255311927411627E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -7.6144215311927421E-01	
  +5.9000000000000000E+01	  +5.0100000000000000E+02	  +6.4500000000000002E+00	  +8.0500000000000007E+00	  +4.7210096208379930E+00	  +9.1833209967924989E-01	  +6.0999999999999999E-01	  +2.8278291899377486E+01	  -3.0992853502107266E+01	  -3.0992829137404566E+01	  +6.1788742294092472E+01	  +4.3747265130361313E+01	  +4.9019010037578354E+01	  +3.9418729984895734E+01	  +1.2500000000000000E-01	  +1.0000000000000000E+00	  +3.1740480430988616E-01	  +7.7390205111956190E-01	  +2.4564022909062405E-01	  +3.0688095156589879E-01	  +0.0000000000000000E+00	  +1.6348756337845486E+05	  +2.1798341783793981E+05	  +1.6348756337845486E+05	  +4.3250678142448379E-01	  +1.2852616644231153E+05	  +1.0128625995359258E+04	  +5.5000000000000000E+01	  +5.8759623742367843E+01	  +3.7596237423678458E+00	  +2.2785598438593002E-01	  +1.7089198828944752E+00	  +1.1392799219296501E-01	  +1.1392799219296501E+00	  +5.6963996096482505E-01	  +9.7642671458096142E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +9.6192084374148976E+00	  +0.0000000000000000E+00	  +1.0177928485423762E+02	  +4.3228684800000002E+02	  +3.0046455305012785E+01	  +3.1022882019593744E+01	  +1.0177928485423762E+02	  +1.0000000000000000E+00	  +2.2804504658734768E+02	  +2.3945539246956187E+02	  +4.2329166775158035E+02	  +4.1418207095894786E+02	  +4.1418207095894786E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +2.7776908102552424E-02	  +2.1293365802991590E-01	  +2.4943433278137688E+00	  +1.4925631616813004E+00	
  +6.0000000000000000E+01	  +5.7200000000000011E+02	  +5.1500000000000004E+00	  +9.1500000000000004E+00	  +5.0155339117510698E+00	  +9.1882556131260795E-01	  +5.4000000000000004E-01	  +3.3346169211660467E+01	  -1.6025421877719957E+01	  -1.6025409279504707E+01	  +5.6698229576624534E+01	  +2.2759521238240541E+01	  +5.3408137703657736E+01	  +4.0750733054774322E+01	  +2.5000000000000000E-01	  +1.0000000000000000E+00	  +3.0245448972504690E-01	  +7.9465160034555671E-01	  +2.4034594429170725E-01	  +3.0741009041385814E-01	  +0.0000000000000000E+00	  +1.7665647674245195E+05	  +2.3554196898993591E+05	  +1.7665647674245195E+05	  +4.6734517656733321E-01	  +1.4890531106801381E+05	  +4.6146118594074169E+03	  +5.5000000000000000E+01	  +5.9062461207930035E+01	  +4.0624612079300322E+00	  +2.4620977017757772E-01	  +1.8465732763318328E+00	  +1.2310488508878886E-01	  +1.2310488508878885E+00	  +6.1552442544394426E-01	  +1.0051176005328990E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.3320030698785779E+00	  +0.0000000000000000E+00	  +1.1809528198628136E+02	  +4.9354905600000001E+02	  +2.9648496367625004E+01	  +3.0653613968157902E+01	  +1.1809528198628136E+02	  +1.0000000000000000E+00	  +2.1025097164226415E+02	  +2.2644341820296259E+02	  +4.5750443007417056E+02	  +4.4861498279553655E+02	  +4.4861498279553655E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +3.1562535569132653E-02	  +4.2643747906034585E-01	  +3.6306716694111124E+01	  +3.5087647079481648E+01	
  +6.1000000000000000E+01	  +4.4700000000000000E+02	  +4.6500000000000004E+00	  +9.7000000000000011E+00	  +4.6302967650796694E+00	  +9.1833209967924989E-01	  +4.5500000000000002E-01	  +3.5037465688873709E+01	  +5.6138043185005659E-01	  +5.6137999052679077E-01	  +5.4978643375255523E+01	  +8.0055066847305345E-01	  +5.4958644444272089E+01	  +3.9739872436803822E+01	  +1.2500000000000000E-01	  +1.0000000000000000E+00	  +2.8787913126741216E-01	  +7.2715245871384571E-01	  +2.0933201811350469E-01	  +2.9888021088886074E-01	  +0.0000000000000000E+00	  +1.1922892706538505E+05	  +1.5897190275384669E+05	  +1.1922892706538505E+05	  +3.1542044197191810E-01	  +1.0055872870776089E+05	  +6.7381359059125298E+03	  +5.5000000000000000E+01	  +5.7741834887675246E+01	  +2.7418348876752479E+00	  +1.6617181137425746E-01	  +1.2462885853069308E+00	  +8.3085905687128730E-02	  +8.3085905687128725E-01	  +4.1542952843564362E-01	  +9.9016372026604416E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -1.0108606179704946E+00	  +0.0000000000000000E+00	  +8.1167298780198564E+01	  +3.8569305600000018E+02	  +2.9304912392042308E+01	  +3.0295076112308351E+01	  +8.1167298780198564E+01	  +1.0000000000000000E+00	  +1.9843349832457713E+02	  +2.1758410858490046E+02	  +4.5756040279140802E+02	  +4.4487633508755749E+02	  +4.4487633508755749E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +1.4145567743010441E-02	  +2.1334385208261281E-01	  +2.4264283600032485E+01	  +2.3275724580206862E+01	
  +6.2000000000000000E+01	  +5.7600000000000000E+02	  +5.4500000000000002E+00	  +1.0550000000000001E+01	  +4.1954792260327354E+00	  +9.1783863804589194E-01	  +3.4999999999999998E-01	  +3.3047774318901880E+01	  +1.7085678902776845E+01	  +1.7085665471051790E+01	  +5.6939052991054702E+01	  +2.4303452177443571E+01	  +5.3247055418506285E+01	  +4.1163830348619427E+01	  +2.5000000000000000E-01	  +1.0000000000000000E+00	  +3.0181542573396281E-01	  +7.9714309626334368E-01	  +2.4059008296961037E-01	  +3.0831241201899823E-01	  +0.0000000000000000E+00	  +1.7645323942320835E+05	  +2.3527098589761107E+05	  +1.7645323942320835E+05	  +4.6680751170160933E-01	  +1.4943017912613830E+05	  +4.4230955048763244E+03	  +5.5000000000000000E+01	  +5.9057787483305518E+01	  +4.0577874833055194E+00	  +2.4592651413972844E-01	  +1.8444488560479630E+00	  +1.2296325706986422E-01	  +1.2296325706986422E+00	  +6.1481628534932109E-01	  +1.0152010269168126E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.4239579118155992E+00	  +0.0000000000000000E+00	  +1.1874718558082586E+02	  +4.9700044799999995E+02	  +2.9413821755919916E+01	  +3.0429022782836729E+01	  +1.1874718558082586E+02	  +1.0000000000000000E+00	  +2.1126557722332387E+02	  +2.2718619328648768E+02	  +4.6623949156634018E+02	  +4.5722615011521708E+02	  +4.5722615011521708E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +3.1536064612741894E-02	  +4.2680054203269213E-01	  +3.6610358668230205E+01	  +3.5390952461584774E+01	
  +6.3000000000000000E+01	  +4.2100000000000000E+02	  +4.9000000000000004E+00	  +1.0850000000000001E+01	  +4.2581949607216423E+00	  +9.1783863804589194E-01	  +3.3500000000000002E-01	  +2.7731942837297652E+01	  +3.1906573762857811E+01	  +3.1906548679843628E+01	  +6.2229699794006059E+01	  +4.5152873112874417E+01	  +4.8711857500205042E+01	  +3.9971275023950355E+01	  +1.2500000000000000E-01	  +1.0000000000000000E+00	  +3.1628106185099158E-01	  +7.3765913293159813E-01	  +2.3330761384768761E-01	  +3.0112604955686062E-01	  +0.0000000000000000E+00	  +1.2507140243266677E+05	  +1.6676186991022233E+05	  +1.2507140243266677E+05	  +3.3087672601234597E-01	  +1.0491667576819027E+05	  +7.0460057400206870E+03	  +5.5000000000000000E+01	  +5.7876190728884922E+01	  +2.8761907288849193E+00	  +1.7431458962938903E-01	  +1.3073594222204177E+00	  +8.7157294814694516E-02	  +8.7157294814694519E-01	  +4.3578647407347260E-01	  +9.9251961431312985E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -1.1925553246690714E+00	  +0.0000000000000000E+00	  +8.5245258962171306E+01	  +3.6325900800000016E+02	  +2.9148332797706647E+01	  +3.0140852412019775E+01	  +8.5245258962171306E+01	  +1.0000000000000000E+00	  +1.9965414491039070E+02	  +2.1849884770310857E+02	  +4.6050587493840925E+02	  +4.4834489980910519E+02	  +4.4834489980910519E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +1.5591166757837886E-02	  +2.1360629406170012E-01	  +2.5674189001839526E+01	  +2.4683921941019989E+01	
  +6.4000000000000000E+01	  +1.8100000000000000E+02	  +4.6500000000000004E+00	  +1.0000000000000000E+01	  +3.8820879020711847E+00	  +9.1783863804589194E-01	  +3.5999999999999999E-01	  +1.9849845015894861E+01	  +4.4345703219897501E+01	  +4.4345668357993773E+01	  +7.0092773494366241E+01	  +6.2685032824554497E+01	  +4.2271660018524841E+01	  +3.4790742596066934E+01	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +2.7714260707377125E-01	  +3.2420418132449569E-01	  +8.9850792036488394E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.5837100401517037E+04	  +3.4449467202022708E+04	  +0.0000000000000000E+00	  +6.8352117464330786E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5594160033314722E+01	  +5.9416003331472067E-01	  +3.6009698988770947E-02	  +2.7007274241578211E-01	  +1.8004849494385473E-02	  +1.8004849494385475E-01	  +9.0024247471927374E-02	  +8.9632477236800079E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.1805324278834153E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.5617548800000003E+02	  +2.8354065839485393E+01	  +2.9250390611853394E+01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +2.4041687755023713E+02	  +3.7318197672106686E+02	  +3.2785278373891134E+02	  +3.2785278373891134E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7256960000000002E-01	  +5.8850000000000013E-01	  +6.9621641238171302E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -7.6176581641238184E-01	
  +6.5000000000000000E+01	  +5.5000000000000000E+01	  +4.4000000000000004E+00	  +9.1500000000000004E+00	  +3.2807860131892648E+00	  +9.1833209967924989E-01	  +3.6499999999999999E-01	  +1.1840348155894393E+01	  +5.4584516410725456E+01	  +5.4584473499687455E+01	  +7.9759000073823131E+01	  +7.5573853880593433E+01	  +3.4553252418743511E+01	  -2.2076754867497307E+01	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +1.1640547636383231E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +2.5200000000000000E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +7.4311524403050799E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.6867497463564249E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +4.7456639999999993E+01	  +1.6692354530018001E+01	  +1.7435469774048510E+01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +2.4039269974683017E+02	  +2.7004181560598664E+02	  +2.6996531174563120E+02	  +2.6996531174563120E+02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1641738685481823E-01	  +5.8850000000000013E-01	  +3.7255311927411627E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -7.0528993997409251E-01	
  +6.6000000000000000E+01	  +1.5000000000000000E+01	  +3.6000000000000001E+00	  +8.3499999999999996E+00	  +2.8101252932653389E+00	  +9.1882556131260795E-01	  +3.8000000000000000E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +6.0901367860626664E+01	  +8.7499997373347469E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -8.4523318146664707E+01	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +4.6699762210533374E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -6.2446563279167407E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.2942719999999996E+01	  +6.6752723633100048E+00	  +7.1422699854153384E+00	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +2.4039271920130250E+02	  +8.5580506280115600E+01	  +6.4310715402477427E+01	  +6.4310715402477427E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.7924627551277548E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8887924627551291E-01	
  +6.7000000000000000E+01	  +0.0000000000000000E+00	  +3.1000000000000001E+00	  +7.2500000000000000E+00	  +2.3183250515766494E+00	  +9.1882556131260795E-01	  +4.1999999999999998E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.1901785724779576E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +1.2669330252547983E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -3.4494539101131046E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +2.3861328809337987E+00	  +2.5128261834592784E+00	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +6.4310715641750662E+01	  +3.4093022759106425E+01	  +2.8301014155455164E+01	  +2.8301014155455164E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1437401580196116E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881437401580206E-01	
  +6.8000000000000000E+01	  +0.0000000000000000E+00	  +2.6000000000000001E+00	  +6.1500000000000004E+00	  +1.9567756727656942E+00	  +9.1931902294596590E-01	  +4.7999999999999998E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.3243069827295986E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +6.9245848485029224E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -1.3412841025164072E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.1484836415954780E+00	  +1.2177294900805071E+00	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +1.8158663720592578E+01	  +1.4996645379870124E+01	  +1.4996645379870124E+01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +6.9000000000000000E+01	  +0.0000000000000000E+00	  +2.0500000000000003E+00	  +4.7500000000000000E+00	  +1.5939317677781424E+00	  +9.1981248457932396E-01	  +5.7999999999999996E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.3683531752308056E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +6.3333471663535659E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -4.4046192501207448E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +8.4505170464744372E-01	  +9.0838517631097937E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +1.1443140892871552E+01	  +8.5553398118917876E+00	  +8.5553398118917876E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +7.0000000000000000E+01	  +0.0000000000000000E+00	  +7.5000000000000000E-01	  +3.3500000000000001E+00	  +9.6347148981295838E-01	  +9.1981248457932396E-01	  +6.6000000000000003E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.3849539527533057E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +6.2304797823404583E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -1.6600777522499841E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.8411715150432837E-01	  +8.4642194932773296E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +7.9618927206187369E+00	  +5.1242113335343511E+00	  +5.1242113335343511E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
  +7.1000000000000000E+01	  +0.0000000000000000E+00	  +1.3000000000000000E+00	  +2.2500000000000000E+00	  +3.5384464619980099E-01	  +9.2030594621268191E-01	  +7.1499999999999997E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -9.0000000000000000E+01	  +9.0000000000000000E+01	  +9.0000032077935003E+01	  +0.0000000000000000E+00	  -1.3926709583326107E+02	  +0.0000000000000000E+00	  +1.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.8900000000000004E+04	  +1.8900000000000004E+04	  +0.0000000000000000E+00	  +5.0000000000000010E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.5000000000000000E+01	  +5.5434631768082959E+01	  +4.3463176808295678E-01	  +2.6341319277754956E-02	  +1.9755989458316217E-01	  +1.3170659638877478E-02	  +1.3170659638877477E-01	  +6.5853298194387386E-02	  +6.2753020723063449E-02	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -7.7170055793052250E-01	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +7.8144856288896680E-01	  +8.4420158361203024E-01	  +0.0000000000000000E+00	  +3.0000000000000000E+00	  +2.3000000000000000E+02	  +4.0000000003678103E+01	  +6.0587322233278993E+00	  +3.2028651333918212E+00	  +3.2028651333918212E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +5.8850000000000013E-01	  +3.1080425541975260E-04	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  -5.8881080425541987E-01	
